family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
complete_graph,180,179,179,179,36.543,1443.1,1,1
complete_graph,180,179,179,179,37.002,1397.7,1,1
complete_graph,180,179,179,179,37.121,1443.11,1,1
complete_graph,180,179,179,179,36.878,1407.71,1,1
complete_graph,180,179,179,179,36.856,1345.05,1,1
complete_graph,180,179,179,179,35.529,1403.02,1,1
complete_graph,180,179,179,179,35.845,1389.1,1,1
complete_graph,180,179,179,179,33.229,1299.12,1,1
complete_graph,180,179,179,179,34.335,1408.03,1,1
complete_graph,180,179,179,179,41.949,1413.78,1,1
complete_graph,180,179,179,179,36.275,1340.27,1,1
complete_graph,180,179,179,179,35.043,1354.59,1,1
complete_graph,180,179,179,179,37.191,1403.14,1,1
complete_graph,180,179,179,179,39.952,1353.88,1,1
complete_graph,180,179,179,179,35.687,1409.07,1,1
complete_graph,180,179,179,179,34.825,1396.35,1,1
complete_graph,190,189,189,189,46.45,1533.42,1,1
complete_graph,190,189,376,189,43.872,1461.34,0,1
complete_graph,190,189,189,189,44.149,1500.43,1,1
complete_graph,190,189,189,189,42.254,1494.02,1,1
complete_graph,190,189,189,189,43.454,1481.11,1,1
complete_graph,190,189,189,189,43.557,1493.28,1,1
complete_graph,190,189,189,189,42.495,1496.34,1,1
complete_graph,190,189,189,189,43.901,1460.02,1,1
complete_graph,190,189,189,189,39.883,1486.64,1,1
complete_graph,190,189,189,189,76.672,1487.65,1,1
complete_graph,190,189,189,189,40.343,1438.43,1,1
complete_graph,190,189,189,189,40.831,1479.01,1,1
complete_graph,190,189,376,189,43.062,1428.28,0,1
complete_graph,190,189,376,189,43.435,1484.97,0,1
complete_graph,190,189,189,189,43.036,1500.68,1,1
complete_graph,190,189,189,189,40.777,1482.23,1,1
complete_graph,190,189,189,189,42.927,1468.46,1,1
complete_graph,190,189,189,189,40.698,1493.21,1,1
complete_graph,190,189,189,189,40.662,1518.15,1,1
complete_graph,190,189,189,189,43.769,1427.6,1,1
complete_graph,190,189,189,189,43.355,1466.04,1,1
complete_graph,190,189,189,189,41.941,1495.33,1,1
complete_graph,190,189,189,189,43.868,1529.41,1,1
complete_graph,190,189,189,189,40.76,1456.68,1,1
complete_graph,190,189,189,189,42.627,1500.8,1,1
complete_graph,190,189,189,189,43.655,1517.27,1,1
complete_graph,190,189,189,189,40.586,1524.3,1,1
complete_graph,190,189,189,189,43.48,1429.2,1,1
complete_graph,190,189,189,189,41.683,1486.51,1,1
complete_graph,190,189,189,189,50.588,1500.52,1,1
complete_graph,200,199,199,199,60.065,1571.26,1,1
complete_graph,200,199,199,199,48.906,1505.29,1,1
complete_graph,200,199,199,199,49.552,1637.38,1,1
complete_graph,200,199,199,199,51.978,1572.37,1,1
complete_graph,200,199,199,199,49.499,1614.2,1,1
complete_graph,200,199,199,199,50.201,1606.78,1,1
complete_graph,200,199,199,199,49.933,1598.07,1,1
complete_graph,200,199,199,199,50.45,1600.03,1,1
complete_graph,200,199,199,199,48.219,1620.82,1,1
complete_graph,200,199,199,199,50.894,1633.06,1,1
complete_graph,200,199,199,199,50.519,1631.3,1,1
complete_graph,200,199,199,199,54.193,1583.95,1,1
complete_graph,200,199,199,199,48.818,1598.86,1,1
complete_graph,200,199,199,199,48.557,1573.36,1,1
complete_graph,200,199,199,199,49.438,1584.17,1,1
complete_graph,200,199,199,199,53.511,1588.23,1,1
complete_graph,200,199,199,199,50.779,1578.96,1,1
complete_graph,200,199,199,199,47.98,1585.04,1,1
complete_graph,200,199,199,199,46.823,1606.08,1,1
complete_graph,200,199,199,199,49.291,1525.38,1,1
complete_graph,200,199,199,199,49.05,1490.45,1,1
complete_graph,200,199,199,199,48.523,1554.16,1,1
complete_graph,200,199,199,199,47.151,1599.83,1,1
complete_graph,200,199,199,199,47.36,1586.04,1,1
complete_graph,200,199,199,199,46.934,1561.96,1,1
complete_graph,200,199,199,199,48,1584.48,1,1
complete_graph,200,199,199,199,50.364,1637.51,1,1
complete_graph,200,199,199,199,50.874,1647.95,1,1
complete_graph,200,199,199,199,47.666,1578.55,1,1
complete_graph,200,199,199,199,48.587,1577.79,1,1
